Year,Month,Day,Closing_price
2000,11,1,1190.41
2000,10,31,1179.31
2000,10,30,1151.67
2000,10,27,1158.84
2000,10,26,1148.59
2000,10,25,1152.13
2000,10,24,1175.23
2000,10,23,1120.8
2000,10,20,1135.52
2000,10,19,1179.78
2000,10,18,1113.67
2000,10,17,1174.52
2000,10,16,1192.04
2000,10,13,1170.74
2000,10,12,1162.79
2000,10,11,1147.94
2000,10,10,1190.36
2000,10,9,1184.94
2000,10,6,1225.05
2000,10,5,1239.63
2000,10,4,1227.18
2000,10,3,1243.39
2000,10,2,1234.04
2000,9,29,1218.17
2000,9,28,1222.92
2000,9,27,1243.76
2000,9,26,1248.96
2000,9,25,1273.78
2000,9,22,1254.54
2000,9,21,1256.24
2000,9,20,1289.05
2000,9,19,1304.03
2000,9,18,1293.62
2000,9,15,1307.86
2000,9,14,1333.16
2000,9,13,1301.54
2000,9,12,1322.18
2000,9,11,1318.47
2000,9,8,1328.63
2000,9,7,1361.26
2000,9,6,1360.06
2000,9,5,1372.25
2000,9,4,1377.94
2000,9,1,1358.26
2000,8,31,1336.87
2000,8,30,1318.51
2000,8,29,1314.27
2000,8,28,1324.57
2000,8,25,1321.9
2000,8,24,1316.21
2000,8,23,1321.87
2000,8,22,1332.56
2000,8,21,1311.89
2000,8,18,1311.31
2000,8,17,1311.32
2000,8,16,1300.13
2000,8,15,1280.37
2000,8,14,1290.59
2000,8,11,1268.35
2000,8,10,1289.49
2000,8,9,1306.11
2000,8,8,1287.62
2000,8,7,1281.48
2000,8,4,1260.99
2000,8,3,1255.5
2000,8,2,1299.32
2000,8,1,1310.55
2000,7,31,1320.12
2000,7,28,1300.32
2000,7,27,1307.02
2000,7,26,1342.41
2000,7,25,1345.8
2000,7,24,1359.72
2000,7,21,1352.48
2000,7,20,1425.53
2000,7,19,1397.78
2000,7,18,1416.46
2000,7,17,1444.24
2000,7,14,1420.35
2000,7,13,1406.37
2000,7,12,1380.09
2000,7,11,1361.53
2000,7,10,1376
2000,7,7,1374.03
2000,7,6,1338.48
2000,7,5,1336.25
2000,7,4,1353.57
2000,7,3,1342.75
2000,6,30,1315.1
2000,6,29,1284.46
2000,6,28,1332.49
2000,6,27,1305.73
2000,6,26,1331.64
2000,6,22,1339.23
2000,6,21,1362.56
2000,6,20,1381.55
2000,6,19,1322.63
2000,6,16,1338.09
2000,6,15,1341.54
2000,6,14,1368.32
2000,6,13,1375.37
2000,6,9,1420.32
2000,6,8,1422.34
2000,6,7,1415.06
2000,6,6,1425.15
2000,6,5,1421.87
2000,6,2,1442.36
2000,5,31,1377.15
2000,5,30,1366.54
2000,5,29,1325.02
2000,5,26,1315.76
2000,5,25,1341.38
2000,5,24,1292.45
2000,5,23,1352.05
2000,5,22,1314.11
2000,5,19,1369.62
2000,5,18,1429.04
2000,5,17,1416.34
2000,5,16,1428.89
2000,5,15,1369.1
2000,5,12,1384.06
2000,5,11,1358.68
2000,5,10,1359.32
2000,5,9,1398.63
2000,5,8,1411.02
2000,5,5,1440.19
2000,5,4,1439.33
2000,5,3,1425.97
2000,5,2,1462.53
2000,4,28,1429.61
2000,4,27,1403.81
2000,4,26,1379.09
2000,4,25,1348.83
2000,4,20,1347.91
2000,4,19,1367.19
2000,4,18,1325.83
2000,4,17,1291.18
2000,4,14,1275.73
2000,4,13,1312.51
2000,4,12,1340.84
2000,4,11,1368.65
2000,4,10,1414.2
2000,4,7,1408.66
2000,4,6,1386.93
2000,4,5,1320.59
2000,4,4,1359.11
2000,4,3,1368.99
2000,3,31,1383.66
2000,3,30,1387.21
2000,3,29,1427.88
2000,3,28,1440.67
2000,3,27,1473.53
2000,3,24,1478.75
2000,3,23,1467.11
2000,3,22,1496.01
2000,3,21,1479.51
2000,3,20,1490.38
2000,3,17,1444.19
2000,3,16,1407.84
2000,3,15,1409.77
2000,3,14,1466.87
2000,3,13,1466.58
2000,3,10,1504.02
2000,3,9,1481.87
2000,3,8,1480.78
2000,3,7,1539
2000,3,6,1537.33
2000,3,3,1530.02
2000,3,2,1515.62
2000,3,1,1463.75
2000,2,29,1433.08
2000,2,28,1432.47
2000,2,25,1427.61
2000,2,24,1379.84
2000,2,23,1365.03
2000,2,22,1347.83
2000,2,21,1376.3
2000,2,18,1371.35
2000,2,17,1352.06
2000,2,16,1343.31
2000,2,15,1309.94
2000,2,14,1350.31
2000,2,11,1379.14
2000,2,10,1371.14
2000,2,9,1363.34
2000,2,8,1356.27
2000,2,7,1349.28
2000,2,4,1329.3
2000,2,3,1318.61
2000,2,2,1313.84
2000,2,1,1261.15
2000,1,31,1220.23
2000,1,28,1245.99
2000,1,27,1214.75
2000,1,26,1226.31
2000,1,25,1215.41
2000,1,24,1229.51
2000,1,21,1218.19
2000,1,20,1217.73
2000,1,19,1213.77
2000,1,18,1215.4
2000,1,17,1245.69
2000,1,14,1217.95
2000,1,13,1195.48
2000,1,12,1190.15
2000,1,11,1190.34
2000,1,10,1184.77
2000,1,7,1152.54
2000,1,5,1131.3
2000,1,4,1182.03
2000,1,3,1211.79
1999,12,30,1198.97
1999,12,29,1183.11
1999,12,28,1169.01
1999,12,27,1154.56
1999,12,23,1151.47
1999,12,22,1134
1999,12,21,1121.2
1999,12,20,1125.17
1999,12,17,1131.42
1999,12,16,1120.01
1999,12,15,1112.77
1999,12,14,1143.07
1999,12,13,1131.62
1999,12,10,1126.03
1999,12,9,1140.9
1999,12,8,1176.13
1999,12,7,1111.47
1999,12,6,1108.08
1999,12,3,1095.64
1999,12,2,1070.29
1999,12,1,1057.16
1999,11,30,1030.97
1999,11,29,1048.05
1999,11,26,1041.31
1999,11,25,1028
1999,11,24,1010.46
1999,11,23,1015.57
1999,11,22,1012.03
1999,11,19,1019.58
1999,11,18,1037.99
1999,11,17,1012.62
1999,11,16,998.35
1999,11,15,989.18
1999,11,12,974.46
1999,11,11,978.36
1999,11,10,962.01
1999,11,9,948.57
1999,11,8,955.68
1999,11,5,943.84
1999,11,4,944.02
1999,11,3,926.42
1999,11,2,923.78
1999,11,1,921.37
1999,10,29,923
1999,10,28,903.65
1999,10,27,890.81
1999,10,26,888.38
1999,10,25,875.63
1999,10,22,873.32
1999,10,21,840.14
1999,10,20,843.27
1999,10,19,844.45
1999,10,18,827.4
1999,10,15,836.56
1999,10,14,851.55
1999,10,13,855.63
1999,10,12,863.45
1999,10,11,871.66
1999,10,8,866.99
1999,10,7,858.17
1999,10,6,849.33
1999,10,5,839.29
1999,10,4,838.29
1999,10,1,835.09
1999,9,30,832.34
1999,9,29,831.75
1999,9,28,841.59
1999,9,27,845.73
1999,9,24,835.39
1999,9,23,844.85
1999,9,22,838.81
1999,9,21,845.65
1999,9,20,848.31
1999,9,17,839.55
1999,9,16,833.31
1999,9,15,834.85
1999,9,14,846.12
1999,9,13,848.19
1999,9,10,851.87
1999,9,9,845.76
1999,9,8,846.14
1999,9,7,853.8
1999,9,6,860.41
1999,9,3,851.83
1999,9,2,832.28
1999,9,1,840.79
1999,8,31,836.92
1999,8,30,855.74
1999,8,27,865.95
1999,8,26,867.05
1999,8,25,864.32
1999,8,24,856.52
1999,8,23,858.78
1999,8,20,844.84
1999,8,19,828.46
1999,8,18,837.88
1999,8,17,837.29
1999,8,16,834.67
1999,8,13,831.56
1999,8,12,826.86
1999,8,11,811.06
1999,8,10,802.04
1999,8,9,813.18
1999,8,6,801.38
1999,8,5,794.53
1999,8,4,810.05
1999,8,3,813.17
1999,8,2,818.69
1999,7,30,823.27
1999,7,29,811.09
1999,7,28,826
1999,7,27,816.56
1999,7,26,812.83
1999,7,23,809.95
1999,7,22,803.85
1999,7,21,815.51
1999,7,20,823.47
1999,7,19,831.69
1999,7,16,826.16
1999,7,15,831.37
1999,7,14,822.43
1999,7,13,821.21
1999,7,12,834.07
1999,7,9,830.88
1999,7,8,824.51
1999,7,7,826.01
1999,7,6,847.59
1999,7,5,852.78
1999,7,2,846.99
1999,7,1,837.16
1999,6,30,829.14
1999,6,29,837.97
1999,6,28,832.12
1999,6,24,830.57
1999,6,23,830.92
1999,6,22,836.69
1999,6,21,840.98
1999,6,18,832.33
1999,6,17,817.95
1999,6,16,820.41
1999,6,15,810.67
1999,6,14,819.5
1999,6,11,821.17
1999,6,10,808.36
1999,6,9,817.11
1999,6,8,805.76
1999,6,7,806.08
1999,6,4,794.28
1999,6,3,788.37
1999,6,2,778.14
1999,6,1,772.74
1999,5,31,772.98
1999,5,28,772.15
1999,5,27,774.46
1999,5,26,782.45
1999,5,25,786.92
1999,5,21,795.18
1999,5,20,795
1999,5,19,790.42
1999,5,18,777.89
1999,5,17,767.59
1999,5,14,774.5
1999,5,12,778.32
1999,5,11,776.19
1999,5,10,767.86
1999,5,7,765.16
1999,5,6,767.04
1999,5,5,777.68
1999,5,4,792.35
1999,5,3,792.89
1999,4,30,776.95
1999,4,29,777.53
1999,4,28,781.17
1999,4,27,788.96
1999,4,26,783.73
1999,4,23,777.73
1999,4,22,780.3
1999,4,21,774.1
1999,4,20,763.3
1999,4,19,778.57
1999,4,16,765.71
1999,4,15,754.89
1999,4,14,770.51
1999,4,13,766.51
1999,4,12,759.37
1999,4,9,767.69
1999,4,8,766.55
1999,4,7,766.93
1999,4,6,770.03
1999,4,1,746.24
1999,3,31,742.87
1999,3,30,735.16
1999,3,29,737.74
1999,3,26,731.88
1999,3,25,727.2
1999,3,24,706.29
1999,3,23,718.25
1999,3,22,718.71
1999,3,19,724.51
1999,3,18,708.33
1999,3,17,719.37
1999,3,16,726.11
1999,3,15,722.3
1999,3,12,725.36
1999,3,11,725.92
1999,3,10,721.73
1999,3,9,731.75
1999,3,8,729.23
1999,3,5,737.02
1999,3,4,724.45
1999,3,3,723.16
1999,3,2,725.91
1999,3,1,718.32
1999,2,26,732.73
1999,2,25,733.96
1999,2,24,744.68
1999,2,23,739.5
1999,2,22,739.34
1999,2,19,725.37
1999,2,18,715.55
1999,2,17,711.89
1999,2,16,722.81
1999,2,15,714.07
1999,2,12,712.53
1999,2,11,706.64
1999,2,10,707.58
1999,2,9,715.46
1999,2,8,729.54
1999,2,5,737.32
1999,2,4,738.85
1999,2,3,732.15
1999,2,2,733.68
1999,2,1,733.1
1999,1,29,722.37
1999,1,28,717.83
1999,1,27,700.17
1999,1,26,692.68
1999,1,25,694.38
1999,1,22,693.48
1999,1,21,706.57
1999,1,20,718.13
1999,1,19,720.53
1999,1,18,717.94
1999,1,15,695.93
1999,1,14,696.06
1999,1,13,689.05
1999,1,12,710.42
1999,1,11,723.79
1999,1,8,738.71
1999,1,7,739.81
1999,1,5,736.09
1999,1,4,727.1
1998,12,30,701.31
1998,12,29,705.52
1998,12,28,711.45
1998,12,23,701.88
1998,12,22,680.19
1998,12,21,672.61
1998,12,18,661.18
1998,12,17,674.84
1998,12,16,668.12
1998,12,15,651.32
1998,12,14,656.24
1998,12,11,667.48
1998,12,10,686.04
1998,12,9,728.2
1998,12,8,692.94
1998,12,7,694.38
1998,12,4,681.16
1998,12,3,677.92
1998,12,2,683.74
1998,12,1,689.71
1998,11,30,709.27
1998,11,27,722.34
1998,11,26,707.44
1998,11,25,691.8
1998,11,24,678.21
1998,11,23,686.23
1998,11,20,674.05
1998,11,19,671.08
1998,11,18,662.93
1998,11,17,649.01
1998,11,16,649.6
1998,11,13,638.05
1998,11,12,637.83
1998,11,11,644.45
1998,11,10,636.59
1998,11,9,635.81
1998,11,6,642.6
1998,11,5,638.02
1998,11,4,655.47
1998,11,3,640.14
1998,11,2,651.49
1998,10,30,624.42
1998,10,29,605.61
1998,10,28,601.05
1998,10,27,619.83
1998,10,26,600.29
1998,10,23,595.68
1998,10,22,588.52
1998,10,21,604.2
1998,10,20,626.84
1998,10,19,613.05
1998,10,16,620.94
1998,10,15,608.08
1998,10,14,596.27
1998,10,13,577.95
1998,10,12,579.57
1998,10,9,519.08
1998,10,8,498.64
1998,10,7,534.18
1998,10,6,547.12
1998,10,5,533.72
1998,10,2,557.94
1998,10,1,565.05
1998,9,30,586.86
1998,9,29,606.68
1998,9,28,609.97
1998,9,25,595.37
1998,9,24,594.87
1998,9,23,606.88
1998,9,22,583.91
1998,9,21,576.62
1998,9,18,584.05
1998,9,17,591.93
1998,9,16,617.14
1998,9,15,622.26
1998,9,14,633.48
1998,9,11,627.78
1998,9,10,633.77
1998,9,9,654.11
1998,9,8,671.58
1998,9,7,655.45
1998,9,4,643.53
1998,9,3,624.03
1998,9,2,643.89
1998,9,1,641.19
1998,8,31,657.78
1998,8,28,660.86
1998,8,27,672.4
1998,8,26,701.53
1998,8,25,717.85
1998,8,24,712.32
1998,8,21,707.88
1998,8,20,733.61
1998,8,19,740.68
1998,8,18,743.04
1998,8,17,712.15
1998,8,14,712.5
1998,8,13,700.05
1998,8,12,709.95
1998,8,11,699.58
1998,8,10,721.91
1998,8,7,744.53
1998,8,6,733.07
1998,8,5,745.4
1998,8,4,762.26
1998,8,3,769.11
1998,7,31,769.37
1998,7,30,779.83
1998,7,29,779.63
1998,7,28,768.81
1998,7,27,776.5
1998,7,24,799.11
1998,7,23,806.86
1998,7,22,802.11
1998,7,21,818.28
1998,7,20,823.2
1998,7,17,821.98
1998,7,16,814.24
1998,7,15,820.9
1998,7,14,810.9
1998,7,13,807.12
1998,7,10,798.34
1998,7,9,806.16
1998,7,8,810.82
1998,7,7,806.14
1998,7,6,799.94
1998,7,3,797.84
1998,7,2,790.26
1998,7,1,787.13
1998,6,30,776.52
1998,6,29,777.12
1998,6,26,773.91
1998,6,25,771.85
1998,6,24,755.56
1998,6,23,751.53
1998,6,22,734.34
1998,6,18,744.83
1998,6,17,760.64
1998,6,16,743.16
1998,6,15,750.39
1998,6,12,770.11
1998,6,11,779.76
1998,6,10,790.51
1998,6,9,800.46
1998,6,8,793.81
1998,6,5,783.04
1998,6,4,757.04
1998,6,3,759.05
1998,6,2,761.17
1998,5,29,765.59
1998,5,28,764.3
1998,5,27,767.63
1998,5,26,786.08
1998,5,25,786.84
1998,5,22,775.27
1998,5,20,767.11
1998,5,19,762.6
1998,5,18,752.94
1998,5,15,761.39
1998,5,14,755.35
1998,5,13,759.23
1998,5,12,764.27
1998,5,11,771.39
1998,5,8,760.22
1998,5,7,759.44
1998,5,6,762.54
1998,5,5,751.74
1998,5,4,753.56
1998,4,30,737.02
1998,4,29,726.88
1998,4,28,732.81
1998,4,27,718.76
1998,4,24,735.29
1998,4,23,739.54
1998,4,22,744.63
1998,4,21,763.82
1998,4,20,757.42
1998,4,17,759.46
1998,4,16,765.16
1998,4,15,775.07
1998,4,14,766.73
1998,4,9,753.21
1998,4,8,745.95
1998,4,7,751.28
1998,4,6,761.02
1998,4,3,747.26
1998,4,2,729.68
1998,4,1,731.28
1998,3,31,725.23
1998,3,30,727.69
1998,3,27,733.43
1998,3,26,729.39
1998,3,25,740.46
1998,3,24,733.26
1998,3,23,730.42
1998,3,20,729.69
1998,3,19,725.44
1998,3,18,726.26
1998,3,17,729.3
1998,3,16,721.96
1998,3,13,716.05
1998,3,12,711.91
1998,3,11,707.35
1998,3,10,701.46
1998,3,9,698.37
1998,3,6,689.48
1998,3,5,677.47
1998,3,4,678.75
1998,3,3,683.62
1998,3,2,690.99
1998,2,27,683.34
1998,2,26,683.58
1998,2,25,681.98
1998,2,24,668.69
1998,2,23,668.64
1998,2,20,666.23
1998,2,19,665.47
1998,2,18,665.46
1998,2,17,666.47
1998,2,16,655.95
1998,2,13,650.7
1998,2,12,646.72
1998,2,11,651.78
1998,2,10,647.47
1998,2,9,646.81
1998,2,6,645.05
1998,2,5,639.5
1998,2,4,632.71
1998,2,3,633.76
1998,2,2,638.69
1998,1,30,627.14
1998,1,29,629.32
1998,1,28,624.77
1998,1,27,621.58
1998,1,26,607.92
1998,1,23,601.23
1998,1,22,602.2
1998,1,21,608.65
1998,1,20,605.15
1998,1,19,604.09
1998,1,16,598.17
1998,1,15,590.64
1998,1,14,584.77
1998,1,13,570.49
1998,1,12,569.97
1998,1,9,595.66
1998,1,8,609.44
1998,1,7,613.03
1998,1,5,623.08
1998,1,2,604.82
1997,12,30,599.71
1997,12,29,592.99
1997,12,23,567.25
1997,12,22,575.34
1997,12,19,573.61
1997,12,18,597.88
1997,12,17,602.61
1997,12,16,599.52
1997,12,15,583.58
1997,12,12,583.58
1997,12,11,588.27
1997,12,10,607.51
1997,12,9,619.21
1997,12,8,625.09
1997,12,5,619.55
1997,12,4,624.22
1997,12,3,610.57
1997,12,2,620.43
1997,12,1,624.43
1997,11,28,609.1
1997,11,27,603.2
1997,11,26,601.54
1997,11,25,595.96
1997,11,24,601.64
1997,11,21,614.34
1997,11,20,601.39
1997,11,19,585.83
1997,11,18,583.51
1997,11,17,576.13
1997,11,14,560.03
1997,11,13,568.05
1997,11,12,577.14
1997,11,11,574.9
1997,11,10,580.04
1997,11,7,575.96
1997,11,6,590.49
1997,11,5,596.19
1997,11,4,588.71
1997,11,3,592.82
1997,10,31,575.49
1997,10,30,574.26
1997,10,29,592.07
1997,10,28,554.4
1997,10,27,576.97
1997,10,24,605.44
1997,10,23,611.17
1997,10,22,629
1997,10,21,633.43
1997,10,20,623.55
1997,10,17,627.97
1997,10,16,641.33
1997,10,15,643.69
1997,10,14,647.6
1997,10,13,645.57
1997,10,10,642.91
1997,10,9,649.77
1997,10,8,656.57
1997,10,7,659.5
1997,10,6,653.82
1997,10,3,657.75
1997,10,2,655.31
1997,10,1,659.06
1997,9,30,652.85
1997,9,29,650.11
1997,9,26,652.45
1997,9,25,642.02
1997,9,24,649.77
1997,9,23,644.35
1997,9,22,644.1
1997,9,19,628.53
1997,9,18,635.98
1997,9,17,628.99
1997,9,16,625.89
1997,9,15,622.41
1997,9,12,613.33
1997,9,11,617.42
1997,9,10,628.3
